layer,emotion,n_sources,participation_ratio,evr_pc1,evr_top3,evr_top5,n_components_fitted,pr_shuffle_mean,pr_shuffle_std,pr_excess
13,joy,22782,6.719425930753424,0.2269553630692561,0.3040044713506693,0.34667011758044347,50,13.622781394138906,0.08884939980390888,-6.903355463385482
13,trust,22782,10.538517912270907,0.1576594859971839,0.23531056802871397,0.28195157327724696,50,13.6513477234259,0.06473741861768827,-3.1128298111549935
13,fear,22782,18.164168436093014,0.09112966458754687,0.1735393225523313,0.2280680571333058,50,13.595617955859595,0.04738494817862659,4.568550480233419
13,surprise,22782,18.93812643367317,0.07598497897908223,0.17796251756682885,0.24144781895342846,50,13.630561269710245,0.06984598747508095,5.3075651639629235
13,sadness,22782,12.112398326687845,0.13637686618483172,0.21200208807352763,0.26191815204474767,50,13.59375944337908,0.04284053972697918,-1.4813611166912342
13,disgust,22782,12.744138116297524,0.13008020635518866,0.20684848479790632,0.25815080759945247,50,13.613306577781216,0.07844580343102484,-0.8691684614836923
13,anger,22782,15.561463517623515,0.10739054473678963,0.19044783249662253,0.23951700901159168,50,13.629344497235147,0.0577782290184293,1.9321190203883685
13,anticipation,22782,15.301789920778539,0.10765981541436997,0.20274305119359978,0.2615343594252131,50,13.6548313385943,0.04505562070303756,1.6469585821842383
